"","ID","DD_Trial","DD_Today","DD_Later","DD_Time","DD_Choice","DD_rt","DD_TrialStart","DD_TrialEnd"
"847","113",55,13.66,15.71,4,"Now",2.52,290.851,295.146
"848","113",56,11.34,13.04,5,"Now",1.646,296.701,300.11
"849","113",57,27.83,30.61,4,"Later",1.127,301.532,304.422
"850","113",58,10.4,10.92,6,"Now",1.6,307.315,310.69
"851","113",59,18.61,19.54,3,"Now",2.738,312.128,316.64
"852","113",60,18.52,25,4,"Later",0.934,319.901,322.607
"853","113",61,22.82,30.81,2,"Later",0.352,323.962,326.084
"854","113",62,28.62,38.63,5,"Later",0.247,328.692,330.714
"855","113",63,18.01,27.02,1,"Later",0.074,332.336,334.173
"856","113",64,20.63,25.79,1,"Later",1.807,335.411,338.986
"857","113",65,25.73,38.6,4,"Later",0.42,341.846,344.035
"858","113",66,17.55,18.43,4,"Later",0.682,345.089,347.545
"859","113",67,17.96,22.45,3,"Later",0.811,349.552,352.124
"860","113",68,27.9,30.69,1,"Later",2.697,353.53,357.991
"861","113",69,20.58,30.87,6,"Later",0.257,359.898,361.919
"862","113",70,13.13,16.41,6,"Later",2.451,363.391,367.619
"863","113",71,8.36,9.62,6,"Now",1.442,371.28,374.488
"864","113",72,24.53,36.8,2,"Later",0.491,375.76,378.015
"865","114",1,13.65,14.33,5,"Later",0.985,0.072,2.829
"866","114",2,17.25,21.57,2,"Later",1.69,6.774,10.233
"867","114",3,24.93,33.66,4,"Later",2.13,14.128,18.021
"868","114",4,27.51,30.26,3,"Later",0.892,20.446,23.103
"869","114",5,18.3,27.45,6,"Later",0.822,25.11,27.699
"870","114",6,14.17,21.25,2,"Later",0.94,30.742,33.449
"871","114",7,16.83,22.72,1,"Later",0.874,36.041,38.681
"872","114",8,20.56,23.65,4,"Later",2.644,39.919,44.33
"873","114",9,16.22,17.85,5,NA,NA,45.719,52.002
"874","114",10,7.58,7.96,3,"Now",1.533,53.374,56.682
"875","114",11,9.39,12.68,6,"Later",0.56,57.786,60.108
"876","114",12,16.28,21.98,5,"Later",0.295,61.179,63.234
"877","114",13,21.47,24.69,2,"Later",0.507,64.271,66.543
"878","114",14,16.18,17.8,6,"Later",1.441,68.066,71.29
"879","114",15,28.46,32.73,5,"Later",0.436,74.735,76.939
"880","114",16,10.61,12.2,3,"Later",2.518,78.612,82.907
"881","114",17,23.82,27.39,6,"Later",0.74,84.095,86.6
"882","114",18,20.14,30.2,5,"Later",0.138,88.273,90.194
"883","114",19,17.84,24.09,2,"Later",0.444,94.023,96.228
"884","114",20,24.88,27.36,1,"Later",0.796,97.767,100.323
"885","114",21,16.03,24.05,3,"Later",0.461,103.55,105.772
"886","114",22,19.34,24.17,3,"Later",1.105,107.963,110.836
"887","114",23,13.14,15.11,1,"Later",1.594,112.208,115.566
"888","114",24,23.23,24.39,1,"Now",1.513,118.626,121.901
"889","114",25,20.68,22.75,2,"Later",1.376,124.61,127.751
"890","114",26,21,28.35,3,"Later",1.256,131.162,134.186
"891","114",27,20.3,25.37,1,"Later",0.832,136.962,139.568
"892","114",28,30.28,37.86,4,"Later",0.999,141.508,144.281
"893","114",29,26.04,27.34,4,"Now",2.06,148.11,151.937
"894","114",30,9.27,9.73,2,"Now",1.866,153.409,157.035
"895","114",31,21.97,23.07,6,"Later",1.615,159.276,162.651
"896","114",32,14.47,21.7,1,"Later",1.022,163.972,166.763
"897","114",33,16.37,20.47,6,"Later",1.372,169.471,172.613
"898","114",34,17.91,22.39,5,"Later",1.183,176.491,179.449
"899","114",35,20.19,30.29,4,"Later",0.465,181.689,183.928
"900","114",36,17.66,19.43,4,"Later",1.187,185.584,188.541
"901","114",37,14.67,18.33,1,"Later",0.427,193.239,195.428
"902","114",38,21.29,31.94,3,"Later",0.675,198.688,201.127
"903","114",39,18.03,27.05,2,"Later",0.019,202.248,204.035
"904","114",40,7.22,9.75,2,"Later",0.188,207.63,209.584
"905","114",41,25.28,34.13,3,"Later",0.483,211.775,214.031
"906","114",42,17.65,18.53,4,"Now",2.375,216.923,221.067
"907","114",43,21.77,25.03,5,"Later",2.621,222.239,226.633
"908","114",44,10.57,14.28,1,"Later",0.995,227.687,230.444
"909","114",45,12.33,14.18,6,"Later",0.908,231.615,234.287
"910","114",46,18.93,23.67,5,"Later",0.091,235.56,237.414
"911","114",47,20.8,21.84,6,"Now",0.79,240.357,242.913
"912","114",48,21.07,28.44,4,"Later",0.524,244.703,246.991
"913","114",49,14,16.11,3,"Later",0.66,248.63,251.053
"914","114",50,17.83,26.74,1,"Later",0.583,253.795,256.167
"915","114",51,13.88,14.58,5,"Now",1.615,258.107,261.482
"916","114",52,19.96,24.95,4,"Later",0.38,263.055,265.21
"917","114",53,16,20,2,"Later",0.514,267.584,269.873
"918","114",54,20.53,27.72,5,"Later",0.51,273.668,275.94
"919","114",55,18.6,19.53,3,"Now",0.829,277.446,280.035
"920","114",56,27.78,30.56,5,"Later",2.835,282.911,287.507
"921","114",57,21.15,22.2,1,"Now",0.914,289.296,291.985
"922","114",58,17.02,18.72,1,"Now",3.235,293.024,298.019
"923","114",59,19.84,29.76,4,"Later",1.608,300.762,304.138
"924","114",60,21.1,23.2,6,"Now",2.631,308.1,312.495
"925","114",61,23.02,31.08,6,"Later",0.873,314.585,317.224
"926","114",62,15.53,17.08,2,"Later",1.64,318.931,322.339
"927","114",63,13.94,15.33,4,"Now",1.244,324.63,327.637
"928","114",64,14.89,22.34,6,"Later",0.291,331.583,333.638
"929","114",65,17.8,22.25,6,"Later",0.788,336.431,338.987
"930","114",66,23.82,27.39,2,"Later",0.25,342.264,344.285
"931","114",67,14.84,16.32,3,"Later",1.585,345.49,348.848
"932","114",68,14.13,17.66,3,"Later",0.852,351.223,353.846
"933","114",69,15.19,22.78,5,"Later",0.259,357.608,359.629
"934","114",70,18.49,19.41,2,"Now",1.852,363.04,366.666
"935","114",71,23.25,26.73,1,"Later",1.047,369.876,372.683
"936","114",72,21.01,24.17,4,"Later",3.286,375.709,380.756
"937","115",1,16.7,22.54,1,"Later",2.073,0.054,3.897
"938","115",2,14.91,16.4,5,"Now",0.945,5.669,8.392
"939","115",3,13.07,15.03,6,"Now",0.535,10.099,12.404
"940","115",4,15.08,15.83,6,"Now",0.51,14.043,16.315
"941","115",5,20.37,21.39,5,"Now",0.68,17.369,19.825
"942","115",6,12.37,13.6,6,"Now",0.795,21.999,24.555
"943","115",7,19.81,24.76,2,"Later",1.764,27.013,30.539
"944","115",8,23.72,24.91,4,"Now",1.099,33.766,36.64
"945","115",9,14.49,19.57,6,"Now",0.665,38.295,40.735
"946","115",10,8.63,12.95,1,"Later",0.914,44.279,46.969
"947","115",11,15.62,19.52,6,"Now",0.879,49.762,52.401
"948","115",12,22.09,33.13,5,"Now",1.45,55.311,58.535
"949","115",13,12.04,18.06,4,"Now",0.467,59.606,61.845
"950","115",14,12.39,13.63,1,"Later",0.882,63.735,66.408
"951","115",15,13.02,19.53,3,"Later",0.49,69.735,72.007
"952","115",16,26.37,27.69,3,"Now",0.572,75.485,77.823
"953","115",17,20.45,23.51,5,"Now",0.598,79.362,81.735
"954","115",18,14.02,16.12,1,"Later",0.849,83.625,86.265
"955","115",19,23.02,25.32,4,"Now",0.118,90.026,91.913
"956","115",20,22.67,34.01,2,"Later",0.799,93.001,95.574
"957","115",21,23.03,31.09,3,"Later",1.121,99.319,102.21
"958","115",22,21.65,22.73,1,"Later",1.062,105.019,107.843
"959","115",23,21.97,29.66,2,"Later",1.252,110.518,113.542
"960","115",24,20.62,25.77,3,"Now",0.814,115.332,117.921
"961","115",25,21.09,31.64,6,"Now",1.031,120.162,122.969
"962","115",26,14.17,14.87,2,"Now",1.107,126.23,129.103
"963","115",27,26.12,30.03,3,"Now",1.262,130.291,133.315
"964","115",28,19.88,22.86,2,"Now",0.756,134.837,137.36
"965","115",29,21.55,24.78,4,"Now",0.477,139.668,141.906
"966","115",30,24.07,30.09,4,"Now",0.902,143.595,146.269
"967","115",31,21.92,24.12,3,"Now",0.51,148.476,150.764
"968","115",32,19.73,26.64,5,"Now",0.299,154.51,156.581
"969","115",33,20.66,27.89,4,"Now",0.748,158.622,161.145
"970","115",34,21.98,27.47,1,"Now",0.092,162.332,164.187
"971","115",35,6.53,8.16,5,"Now",0.901,165.307,167.98
"972","115",36,15.23,16.75,2,"Now",0.491,169.854,172.109
"973","115",37,27.27,28.64,1,"Later",1.466,174.935,178.193
"974","115",38,14.98,17.22,5,"Now",0.695,180.049,182.505
"975","115",39,17.2,25.8,3,"Later",0.982,183.643,186.4
"976","115",40,27.17,29.89,5,"Now",1.061,188.373,191.197
"977","115",41,20.58,23.66,4,"Now",0.409,192.552,194.723
"978","115",42,18.37,24.8,2,"Later",0.807,197.85,200.423
"979","115",43,28.49,42.73,1,"Later",0.782,204.419,206.974
"980","115",44,16.26,17.07,5,"Now",0.401,208.48,210.652
"981","115",45,14.36,16.52,2,"Later",0.883,212.174,214.831
"982","115",46,25.02,37.53,4,"Later",0.816,216.921,219.51
"983","115",47,20.41,25.51,6,"Now",0.28,222.905,224.959
"984","115",48,11.78,14.73,1,"Later",0.469,226.732,228.971
"985","115",49,19.62,24.52,3,"Now",0.447,231.546,233.768
"986","115",50,19.01,25.67,5,"Now",0.65,234.839,237.261
"987","115",51,14.81,18.51,2,"Later",1.177,239.368,242.309
"988","115",52,11.32,13.02,6,"Now",0.117,245.436,247.323
"989","115",53,18.56,20.42,4,"Now",0.399,248.578,250.75
"990","115",54,19.93,20.93,3,"Now",0.187,253.726,255.681
"991","115",55,21.93,29.61,6,"Now",0.618,259.359,261.748
"992","115",56,28.18,30.99,2,"Now",1.318,262.835,265.926
"993","115",57,22.58,23.71,4,"Now",0.652,268.451,270.89
"994","115",58,21.27,26.59,5,"Now",0.447,272.713,274.934
"995","115",59,26.57,35.87,3,"Later",1.285,277.076,280.15
"996","115",60,16.66,22.48,1,"Later",1.265,282.608,285.649
"997","115",61,22.33,33.5,5,"Now",0.815,286.77,289.36
"998","115",62,14.17,15.59,1,"Later",0.789,291.684,294.24
"999","115",63,13.18,15.15,3,"Now",0.587,295.478,297.834
"1000","115",64,19.58,24.48,4,"Now",0.36,300.242,302.363
"1001","115",65,13.62,18.39,4,"Now",0.228,305.557,307.545
"1002","115",66,19.61,29.41,2,"Later",0.593,309.735,312.09
"1003","115",67,20.99,24.14,1,"Later",0.275,314.014,316.052
"1004","115",68,26.82,29.5,6,"Now",0.513,317.591,319.88
"1005","115",69,19.7,21.67,3,"Now",0.218,320.951,322.939
"1006","115",70,19.72,20.71,2,"Now",0.537,325.681,327.985
"1007","115",71,24.55,36.82,6,"Now",0.152,329.793,331.714
"1008","115",72,21.21,22.27,6,"Now",0.277,333.62,335.658
"1009","116",1,20,29.99,5,"Now",2.325,0.084,4.177
"1010","116",2,9.76,10.25,6,"Now",1.941,6.235,9.943
"1011","116",3,19.02,20.93,3,"Now",3.49,11.984,17.248
"1012","116",4,19.89,29.83,3,"Later",3.153,19.322,24.252
"1013","116",5,21.47,22.54,5,NA,NA,27.713,33.996
"1014","116",6,20.78,31.17,1,"Later",0.926,37.908,40.597
"1015","116",7,16.16,18.58,6,"Now",1.705,43.491,46.965
"1016","116",8,19.37,26.14,1,"Later",1.692,50.343,53.802
"1017","116",9,21.21,31.82,4,"Later",0.654,57.213,59.635
"1018","116",10,26.94,30.98,2,"Later",1.762,61.977,65.502
"1019","116",11,14.03,16.14,1,"Later",0.84,67.459,70.064
"1020","116",12,18.65,27.98,2,"Later",1.151,71.771,74.695
"1021","116",13,15.56,17.12,4,"Now",3.004,76.351,81.13
"1022","116",14,27.94,34.93,4,"Later",2.106,84.641,88.534
"1023","116",15,20.76,28.02,5,"Later",0.144,89.756,91.659
"1024","116",16,18.29,22.86,6,"Now",0.715,94.168,96.657
"1025","116",17,21.1,28.48,2,"Later",0.588,98.43,100.786
"1026","116",18,13.78,18.61,3,"Later",3.738,103.913,109.428
"1027","116",19,18.48,23.1,5,"Now",2.791,112.587,117.149
"1028","116",20,20.29,23.34,5,"Later",2.953,120.059,124.77
"1029","116",21,22.71,23.85,4,"Now",1.102,127.229,130.103
"1030","116",22,14.8,19.99,6,"Later",2.294,131.157,135.217
"1031","116",23,14.98,18.73,2,"Later",2.475,136.272,140.516
"1032","116",24,23.49,25.84,5,"Later",3.611,142.824,148.204
"1033","116",25,24.01,25.21,2,"Now",2.771,149.927,154.472
"1034","116",26,22.8,25.08,1,"Later",0.685,156.462,158.918
"1035","116",27,14.49,16.66,3,NA,NA,162.948,169.231
"1036","116",28,32.18,40.22,3,"Later",1.316,171.455,174.546
"1037","116",29,21.77,23.95,2,"Later",0.775,178.325,180.863
"1038","116",30,18.92,19.87,1,"Now",3.202,184.058,189.021
"1039","116",31,17.18,25.77,6,"Later",3.062,192.565,197.395
"1040","116",32,12.07,12.67,3,"Now",0.982,199.285,202.04
"1041","116",33,25.54,28.09,6,"Now",0.196,203.664,205.634
"1042","116",34,9.54,11.93,1,"Later",1.951,208.26,211.986
"1043","116",35,17.32,23.38,4,"Now",1.305,214.745,217.819
"1044","116",36,22.69,26.09,4,"Now",0.726,219.342,221.831
"1045","116",37,18.95,28.43,1,"Later",1.56,225.476,228.801
"1046","116",38,22.23,24.45,4,"Now",2.294,232.797,236.856
"1047","116",39,14.72,15.46,2,"Now",0.367,239.131,241.269
"1048","116",40,12.15,13.98,1,"Now",0.084,242.591,244.444
"1049","116",41,18.89,25.5,3,"Later",3.308,246.502,251.582
"1050","116",42,20.22,25.28,5,"Now",0.656,255.21,257.633
"1051","116",43,20.66,30.99,3,"Later",1.842,260.409,264.018
"1052","116",44,18.72,21.53,4,"Now",3.096,267.011,271.873
"1053","116",45,25.84,34.89,1,"Later",0.291,275.368,277.422
"1054","116",46,28.43,42.65,4,"Later",1.217,279.914,282.905
"1055","116",47,15.53,17.08,6,"Now",0.683,285.096,287.551
"1056","116",48,12.97,14.91,2,"Now",0.942,289.157,291.863
"1057","116",49,8.76,11.83,4,"Now",1.154,294.673,297.597
"1058","116",50,20.57,22.63,3,"Now",1.032,299.035,301.841
"1059","116",51,23.68,24.87,4,"Now",0.67,302.996,305.435
"1060","116",52,18.8,19.74,5,"Now",0.475,308.328,310.566
"1061","116",53,23.27,29.08,4,"Now",0.929,312.674,315.363
"1062","116",54,17.51,21.89,6,"Now",0.754,317.504,320.027
"1063","116",55,28.52,31.37,1,"Later",0.841,323.538,326.144
"1064","116",56,21.78,27.22,2,"Now",1.632,327.867,331.276
"1065","116",57,26.61,35.93,6,"Now",3.926,333.701,339.399
"1066","116",58,22.71,24.98,5,"Now",0.537,342.075,344.379
"1067","116",59,22.57,33.85,5,"Now",0.748,345.919,348.458
"1068","116",60,23.92,27.51,3,"Now",0.453,351.702,353.924
"1069","116",61,17.6,26.4,6,"Now",0.125,355.446,357.333
"1070","116",62,19.07,20.02,3,"Now",0.063,358.772,360.609
"1071","116",63,23.15,28.94,1,"Now",0.424,363.068,365.255
"1072","116",64,23.41,25.75,2,"Now",0.119,369.068,370.955
"1073","116",65,21.47,28.99,5,"Now",1.919,372.611,376.304
"1074","116",66,10.83,13.53,3,"Now",0.169,377.459,379.396
"1075","116",67,15.63,17.97,6,"Now",0.486,382.005,384.259
"1076","116",68,20.96,28.29,2,"Now",0.358,387.604,389.726
"1077","116",69,26.66,27.99,6,"Now",0.341,390.83,392.935
"1078","116",70,24.79,37.19,2,"Later",0.691,395.744,398.2
"1079","116",71,14.73,16.94,5,"Now",0.459,399.471,401.692
"1080","116",72,22.9,24.04,1,"Later",0.374,405.572,407.71
"1081","117",1,16.66,18.32,3,"Now",1.173,0.043,2.984
"1082","117",2,11.56,13.3,6,"Now",1.066,4.806,7.646
"1083","117",3,12.92,14.21,4,"Now",0.569,9.754,12.092
"1084","117",4,13.06,16.33,4,"Now",1.178,14.216,17.156
"1085","117",5,18.4,19.32,5,"Now",1.53,19.08,22.372
"1086","117",6,23.6,29.51,1,"Later",2.461,23.877,28.122
"1087","117",7,27.41,28.78,6,"Now",0.874,31.081,33.721
"1088","117",8,14.03,18.94,3,"Now",1.404,37.382,40.556
"1089","117",9,18.69,20.56,2,"Now",1.592,42.915,46.273
"1090","117",10,16.87,17.71,2,"Now",1.034,48.848,51.655
"1091","117",11,25.51,31.89,5,"Now",1.463,54.531,57.756
"1092","117",12,26.62,35.94,6,"Later",2.593,61.05,65.411
"1093","117",13,-0.36,-0.4,5,"Now",2.459,68.32,72.548
"1094","117",14,28.84,33.17,5,"Now",0.775,75.307,77.863
"1095","117",15,26.08,32.61,6,"Now",4.358,80.388,86.521
"1096","117",16,6.79,7.47,1,"Now",1.606,88.06,91.435
"1097","117",17,17.08,25.62,6,"Now",0.711,93.475,95.948
"1098","117",18,21.55,24.78,3,"Now",1.171,98.624,101.581
"1099","117",19,19.4,20.37,1,"Now",0.888,104.49,107.147
"1100","117",20,21.7,32.55,1,"Later",2.319,108.836,112.93
"1101","117",21,16.84,22.74,5,"Now",0.793,115.338,117.894
"1102","117",22,25.32,29.12,2,"Now",0.819,120.135,122.724
"1103","117",23,20.98,23.08,6,"Now",1.003,125.584,128.357
"1104","117",24,16.54,22.33,4,"Now",1.354,132.152,135.277
"1105","117",25,18.89,23.62,2,"Later",3.645,137.133,142.548
"1106","117",26,23.42,35.13,4,"Now",1.06,144.671,147.495
"1107","117",27,9.49,14.24,2,"Now",1.503,151.524,154.799
"1108","117",28,21.2,31.8,3,"Now",1.376,158.06,161.2
"1109","117",29,24.04,30.04,3,"Now",1.091,162.272,165.129
"1110","117",30,17.84,24.08,1,"Later",2.659,167.704,172.132
"1111","117",31,19.59,26.45,2,"Later",1.872,176.011,179.653
"1112","117",32,17.89,20.57,4,"Now",1.26,181.71,184.735
"1113","117",33,17.69,18.57,3,"Now",0.858,188.329,190.952
"1114","117",34,21,31.51,5,"Now",3.986,192.993,198.74
"1115","117",35,15.07,15.82,4,"Now",1.14,200.798,203.705
"1116","117",36,20.19,23.22,1,"Later",1.964,204.927,208.653
"1117","117",37,29.78,44.67,5,"Later",2.448,212.715,216.926
"1118","117",38,19.88,22.86,3,"Now",0.695,220.404,222.86
"1119","117",39,19.02,21.88,4,"Now",0.563,224.031,226.369
"1120","117",40,18.86,25.46,6,"Now",1.686,227.725,231.184
"1121","117",41,21.09,22.15,3,"Now",2.42,232.806,237
"1122","117",42,21.94,25.24,6,"Now",0.915,239.007,241.697
"1123","117",43,17.15,18.87,3,"Now",0.688,244.907,247.363
"1124","117",44,24.67,33.3,4,"Later",2.771,248.568,253.113
"1125","117",45,22.49,23.61,2,"Now",0.814,255.237,257.826
"1126","117",46,17.41,18.28,6,"Now",0.684,259.583,262.038
"1127","117",47,20.17,25.22,4,"Later",1.125,264.429,267.32
"1128","117",48,22.31,25.65,2,"Now",2.41,269.561,273.738
"1129","117",49,25.25,26.52,5,"Now",2.4,275.21,279.371
"1130","117",50,15.91,21.48,3,"Later",2.089,282.314,286.173
"1131","117",51,12.06,15.07,2,"Now",1.638,288.181,291.589
"1132","117",52,21.9,24.09,6,"Now",1.172,295.535,298.475
"1133","117",53,24.44,28.11,5,"Now",3.233,301.234,306.231
"1134","117",54,27.61,41.41,1,"Later",3.115,307.335,312.215
"1135","117",55,24.03,25.23,1,"Now",1.086,316.077,318.933
"1136","117",56,24.26,30.32,3,"Later",1.585,321.425,324.784
"1137","117",57,16.78,18.45,1,"Later",1.103,326.155,329.029
"1138","117",58,23.35,25.69,2,"Now",0.877,330.318,332.957
"1139","117",59,24.45,36.67,6,"Now",3.642,336.953,342.367
"1140","117",60,17.49,23.61,2,"Later",4.256,345.043,351.059
"1141","117",61,26,27.3,4,"Now",1.017,352.681,355.471
"1142","117",62,24.72,30.9,5,"Now",2.778,357.913,362.458
"1143","117",63,18.02,27.03,3,"Later",2.338,363.729,367.839
"1144","117",64,17.69,19.46,4,"Now",0.61,369.897,372.268
"1145","117",65,25.51,31.89,1,"Later",3.896,373.875,379.54
"1146","117",66,18.16,24.52,1,"Later",3.735,381.179,386.677
"1147","117",67,28.93,43.4,4,"Now",2.203,388.216,392.193
"1148","117",68,22.56,25.95,1,"Now",1.583,395.436,398.795
"1149","117",69,20.87,31.31,2,"Later",0.817,400.049,402.639
"1150","117",70,23.74,26.12,5,"Now",0.864,405.682,408.322
"1151","117",71,25.67,34.65,5,NA,NA,410.847,417.131
"1152","117",72,26.5,33.13,6,"Now",1.217,420.257,423.248
"1153","118",1,16.84,18.52,6,"Now",2.898,0.039,4.718
"1154","118",2,19.84,26.78,1,"Later",1.608,6.24,9.631
"1155","118",3,21.76,29.37,4,"Later",2.616,11.538,15.916
"1156","118",4,22.68,34.02,6,"Later",1.893,19.494,23.153
"1157","118",5,24.78,26.01,4,"Now",2.087,26.196,30.056
"1158","118",6,8.48,9.33,1,NA,NA,31.093,37.377
"1159","118",7,22.83,25.11,5,"Now",2.071,38.531,42.375
"1160","118",8,25.67,29.52,1,"Later",1.303,46.203,49.277
"1161","118",9,11.26,12.95,6,"Now",1.166,50.532,53.473
"1162","118",10,16.53,24.79,2,"Later",0.665,55.697,58.136
"1163","118",11,20.93,21.97,1,"Now",1.606,59.524,62.9
"1164","118",12,17.62,22.02,1,"Later",1.595,66.143,69.501
"1165","118",13,28.82,31.7,4,"Now",1.582,73.38,76.739
"1166","118",14,20.92,23.01,2,"Now",2.817,78.378,82.974
"1167","118",15,23.86,27.44,3,"Now",1.82,85.031,88.623
"1168","118",16,20.81,31.21,3,"Later",1.214,89.861,92.835
"1169","118",17,19.46,20.44,6,"Now",1.937,95.761,99.47
"1170","118",18,14.56,21.84,1,"Later",1.321,101.21,104.317
"1171","118",19,22.17,29.93,6,"Later",1.541,105.589,108.897
"1172","118",20,22.6,23.73,5,"Now",1.278,110.252,113.293
"1173","118",21,17.64,20.28,4,"Now",1.628,115.166,118.557
"1174","118",22,20.61,27.82,2,"Later",1.625,120.849,124.24
"1175","118",23,23.93,27.52,5,"Now",1.495,125.763,129.021
"1176","118",24,17.83,19.61,3,"Now",1.246,132.733,135.757
"1177","118",25,22.39,27.98,5,"Later",2.888,137.731,142.392
"1178","118",26,14,17.5,3,"Now",3.275,146.272,151.317
"1179","118",27,20.18,25.23,2,"Later",1.098,153.024,155.881
"1180","118",28,26.94,33.67,6,"Later",1.452,157.671,160.896
"1181","118",29,30.28,45.42,5,"Later",0.663,162.284,164.706
"1182","118",30,27.51,28.88,2,"Now",1.102,167.181,170.055
"1183","118",31,21.24,31.86,4,"Later",1.023,173.499,176.289
"1184","118",32,17.97,24.26,5,"Later",1,177.778,180.551
"1185","118",33,22.47,28.08,4,"Later",1.42,184.046,187.237
"1186","118",34,21.72,29.33,3,"Later",0.661,188.893,191.315
"1187","118",35,22.19,23.3,3,"Now",1.005,194.141,196.915
"1188","118",36,20.11,23.12,2,"Now",3.25,199.089,204.102
"1189","118",37,21.17,24.34,2,"Later",2.142,208.917,212.827
"1190","118",38,13.52,16.89,1,"Later",2.392,214.098,218.259
"1191","118",39,20.61,30.91,3,"Later",0.466,220.801,223.039
"1192","118",40,18,19.8,5,"Now",0.935,224.428,227.134
"1193","118",41,13.77,14.46,4,"Now",0.66,229.726,232.149
"1194","118",42,19.61,21.57,1,"Now",1.793,234.674,238.233
"1195","118",43,31.77,34.95,6,"Now",1.137,240.657,243.564
"1196","118",44,28.23,32.46,5,"Now",2.153,246.307,250.233
"1197","118",45,16.47,22.24,5,"Later",1.135,253.427,256.334
"1198","118",46,24.5,36.75,2,"Later",0.614,258.157,260.545
"1199","118",47,12.17,15.21,5,"Now",1.16,262.586,265.509
"1200","118",48,23.34,29.18,4,"Later",1.646,267.684,271.093
"1201","118",49,14.04,14.75,1,"Now",1.065,273.601,276.458
"1202","118",50,13.48,15.5,1,"Now",1.135,278.148,281.055
"1203","118",51,24.44,32.99,2,"Later",0.768,284.114,286.654
"1204","118",52,18.39,20.23,4,"Now",1.587,287.976,291.334
"1205","118",53,24.44,30.55,2,"Later",0.714,294.544,297.033
"1206","118",54,19.52,24.4,3,"Later",0.912,298.723,301.396
"1207","118",55,27.02,36.48,6,"Later",0.803,302.968,305.541
"1208","118",56,28.05,29.45,2,"Now",1.546,307.648,310.956
"1209","118",57,17.27,19,3,"Now",0.963,312.128,314.851
"1210","118",58,11.64,15.71,4,NA,NA,317.744,324.043
"1211","118",59,20.4,27.53,1,"Later",0.665,326.586,329.024
"1212","118",60,29.67,44.51,5,"Later",0.706,330.697,333.17
"1213","118",61,21.37,32.06,1,"Later",0.568,335.427,337.765
"1214","118",62,18.26,19.17,6,"Now",0.446,339.974,342.196
"1215","118",63,14.29,17.86,6,"Now",1.236,343.367,346.391
"1216","118",64,23.66,27.21,3,"Now",2.327,350.203,354.296
"1217","118",65,20.74,31.11,4,"Later",0.496,355.802,358.073
"1218","118",66,15.44,16.22,3,"Now",1.29,359.496,362.553
"1219","118",67,12.8,13.44,5,"Now",0.984,366.499,369.256
"1220","118",68,22.02,24.23,2,"Now",1.819,371.279,374.872
"1221","118",69,17.49,20.11,6,"Now",4.35,376.461,382.577
"1222","118",70,23.99,35.98,6,"Later",0.552,385.754,388.076
"1223","118",71,25.31,34.17,3,"Later",1.231,390.467,393.457
"1224","118",72,18.1,20.82,4,"Now",2.36,396.802,400.93
"1225","119",1,32.91,34.55,3,"Now",2.193,0.047,4.007
"1226","119",2,22.63,23.77,2,"Now",1.274,6.783,9.824
"1227","119",3,20.96,23.06,5,"Now",2.075,12.031,15.874
"1228","119",4,26.01,27.31,1,"Now",0.839,18.316,20.922
"1229","119",5,17.27,23.32,2,"Later",3.546,24.233,29.547
"1230","119",6,18.46,24.93,4,"Later",0.244,31.503,33.508
"1231","119",7,22.32,33.48,4,"Later",0.089,36.233,38.086
"1232","119",8,15.88,21.44,3,"Later",1.687,41.147,44.605
"1233","119",9,28.6,31.46,6,"Now",1.529,48.218,51.509
"1234","119",10,19.56,21.51,2,"Now",1.298,53.249,56.323
"1235","119",11,15.37,20.75,5,"Later",0.687,59.132,61.587
"1236","119",12,26.6,30.58,6,"Later",0.993,65.634,68.39
"1237","119",13,27.3,34.12,2,"Later",0.49,72.336,74.591
"1238","119",14,22.64,28.3,1,"Later",1.051,76.448,79.287
"1239","119",15,19.38,20.34,6,"Now",1.638,80.844,84.252
"1240","119",16,20.52,21.55,4,"Now",0.352,87.914,90.035
"1241","119",17,19.45,24.32,3,"Now",0.712,92.059,94.532
"1242","119",18,15.01,22.52,6,"Now",0.653,97.926,100.364
"1243","119",19,23.56,25.92,3,"Now",3.037,101.837,106.649
"1244","119",20,18.57,27.86,3,"Later",0.254,110.645,112.667
"1245","119",21,16.67,25,5,"Later",0.193,115.258,117.213
"1246","119",22,21.12,26.4,4,"Later",0.254,120.741,122.761
"1247","119",23,21.66,24.91,1,"Later",1.56,124.067,127.391
"1248","119",24,23.13,34.69,1,"Later",0.039,128.596,130.399
"1249","119",25,16.63,22.45,6,"Now",0.44,131.755,133.96
"1250","119",26,23.33,29.16,5,"Later",0.05,135.834,137.654
"1251","119",27,17.63,23.8,1,"Later",0.656,139.979,142.4
"1252","119",28,21.63,24.88,4,"Later",1.133,145.478,148.384
"1253","119",29,18.21,20.95,2,"Later",0.64,150.659,153.064
"1254","119",30,18.24,20.07,1,"Later",0.131,156.008,157.912
"1255","119",31,16.57,17.39,5,"Now",0.398,160.237,162.408
"1256","119",32,23.46,26.98,3,"Now",1.113,163.73,166.603
"1257","119",33,17.46,19.21,4,"Now",0.236,170.031,172.036
"1258","119",34,15.53,17.85,5,"Now",0.309,173.541,175.613
"1259","119",35,16.92,25.38,2,"Now",0.819,179.207,181.796
"1260","119",36,8.03,10.04,6,"Now",0.112,185.074,186.961
"1261","119",37,20.89,22.97,6,"Now",0.424,191.643,193.83
